x,y,z,psi,n,p,Donor,Acceptor,NetDoping,R_SRH,R_Auger,Eg_eff,Eg_bgn,nie,EC,EV,phi_n,phi_p,ND_II,NA_II,mu_n_low,mu_p_low,E,Jn,Jp,J,grad_phi_n,grad_phi_p,Gn,Gp,G
9.375000000000e+00,3.437500000000e+00,0.000000000000e+00,-3.8844240863771418e-01,1.1114271526136424e+08,6.9422974400744806e+17,9.0000000000000375e+13,7.5942381948994214e+17,-7.5933381948994214e+17,-1.8928420176031106e+12,-7.5784141957795154e+11,1.0662013318917427e+00,2.5594244288833584e-02,8.9032364807157695e+12,9.2011317835832196e-01,-1.4608815353342075e-01,7.5456540852323803e-04,3.6932626485070355e-09,8.9999999999270141e+13,6.9432054295058739e+17,2.918967820620788e+02,1.352433924499703e+02,4.154783894631995e+01,8.085262968623850e-09,9.072519642482639e-05,9.073196954881646e-05,2.475881629212308e+00,9.601260823005209e-06,1.045805090399376e-16,1.084210870078886e-13,1.085256675169285e-13
6.250000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.9552009463810434e-01,9.7699147385393903e+07,8.9888880945633843e+17,9.0000000000000062e+13,1.0000000000000000e+18,-9.9991000000000000e+17,1.9003283168876281e-01,8.3011748239921690e-02,1.0624428182304002e+00,2.9352757950176070e-02,9.4021138772335957e+12,9.2531160752804087e-01,-1.3713121070235934e-01,3.2851325826310784e-17,-4.7704895589362195e-18,8.9999999999406812e+13,8.9897880920147955e+17,2.705336603030299e+02,1.246699586569792e+02,1.025175002208258e+01,2.288765670446082e-09,5.275789233633571e-05,5.276018110200616e-05,1.377582379132593e+00,6.550036986157845e-06,6.797323546104228e-11,1.239769949185449e-13,6.809721245596083e-11
9.375000000000e+00,5.156250000000e+00,0.000000000000e+00,-3.7947600354330113e-01,1.3517178205413064e+08,5.0124655390346259e+17,9.0000000000000781e+13,5.3838070049497280e+17,-5.3829070049497280e+17,-1.4445627370758745e+12,-4.9549287704942590e+11,1.0708194407245228e+00,2.0976135456053410e-02,8.3263583597559922e+12,9.1345582768029898e-01,-1.5736361304422386e-01,6.6518884176534866e-04,4.7008055698342065e-09,8.9999999999030125e+13,5.0133739659975475e+17,3.207121339684777e+02,1.484838354358792e+02,6.337036037611469e+01,8.447460126973507e-09,6.326267624133382e-05,6.326794186391992e-05,2.031940622448006e+00,8.729992091157719e-06,6.407826724849368e-17,8.606574681617643e-14,8.612982508342493e-14
6.250000000000e+00,6.875000000000e+00,0.000000000000e+00,-3.6665884930646092e-01,1.8156496322657374e+08,3.1611875643216237e+17,9.0000000000001594e+13,3.3261119227995981e+17,-3.3252119227995981e+17,-3.4827046040256207e+11,-8.8930929367052795e+10,1.0770577948070468e+00,1.4737781373529437e-02,7.6059802040168096e+12,9.0375785048472079e-01,-1.7329994432232604e-01,1.9240220584024756e-04,3.2427263309573818e-09,8.9999999998548375e+13,3.1620971140842080e+17,3.643619469675133e+02,1.664118062171962e+02,8.726767667247341e+01,4.009847693906847e-09,2.549207330218020e-05,2.549353495587776e-05,6.360112230071424e-01,5.096704299326436e-06,1.536100854060682e-17,1.231907334213697e-14,1.233443435067758e-14
3.125000000000e+00,6.875000000000e+00,0.000000000000e+00,-3.6665885039776436e-01,1.8211989389515847e+08,3.1611875643270067e+17,9.0000000000001594e+13,3.3261119227995981e+17,-3.3252119227995981e+17,-1.5810099994804013e+11,-4.0371120890015251e+10,1.0770577948070468e+00,1.4737781373529437e-02,7.6059802040168096e+12,9.0375785157602417e-01,-1.7329994323102260e-01,8.7210583997226934e-05,2.1514817189101365e-09,8.9999999998543938e+13,3.1620971140839418e+17,3.643621509263310e+02,1.664118062171919e+02,8.726767608799115e+01,1.522501666071653e-09,1.384838240379945e-05,1.384841853562598e-05,2.404494762495356e-01,2.828505771534682e-06,4.976350995705265e-18,1.867847179974509e-15,1.872823530970214e-15
0.000000000000e+00,5.156250000000e+00,0.000000000000e+00,-3.7947600681253862e-01,1.3750018016509387e+08,5.0124655390566522e+17,9.0000000000000781e+13,5.3838070049497280e+17,-5.3829070049497280e+17,-1.6753212048537570e+11,-5.7464428680358459e+10,1.0708194407245228e+00,2.0976135456053410e-02,8.3263583597559922e+12,9.1345583094953653e-01,-1.5736360977498637e-01,7.6490892594926379e-05,1.4317201157000147e-09,8.9999999999013406e+13,5.0133739659960262e+17,3.207131392180776e+02,1.484838354358901e+02,6.337035822973738e+01,4.591891577895444e-10,1.519725911969045e-05,1.519722764177729e-05,1.054618768310399e-01,2.266956209613208e-06,3.954806957930536e-18,2.479058688391692e-16,2.518606757970997e-16
6.250000000000e+00,8.593750000000e+00,0.000000000000e+00,-3.4947774170972418e-01,2.7028811969797862e+08,1.7343920156509597e+17,9.0000000000003281e+13,1.7907144669215274e+17,-1.7898144669215274e+17,-1.6720348125152307e+11,-2.6346688143571011e+10,1.0841507481368655e+00,7.6448280437106698e-03,6.8623291271420625e+12,8.9012321955289342e-01,-1.9402752858397215e-01,1.1255012255259139e-04,3.7102032436061661e-09,8.9999999997573422e+13,1.7353051493086298e+17,4.240147431118471e+02,1.871466495987479e+02,1.174225216838262e+02,4.920984772794859e-09,1.561485208061059e-05,1.561595298553147e-05,4.520165416901578e-01,5.063405754792520e-06,9.295082728894659e-18,1.011151767385878e-14,1.012081275658768e-14
3.125000000000e+00,8.593750000000e+00,0.000000000000e+00,-3.4947774289073064e-01,2.7075566693494660e+08,1.7343920156555795e+17,9.0000000000003281e+13,1.7907144669215274e+17,-1.7898144669215274e+17,-7.8766115399186691e+10,-1.2411382007064369e+10,1.0841507481368655e+00,7.6448280437106698e-03,6.8623291271420625e+12,8.9012322073389982e-01,-1.9402752740296569e-01,5.2975047457988304e-05,2.5292887148847115e-09,8.9999999997569219e+13,1.7353051493084867e+17,4.240149122415934e+02,1.871466495987269e+02,1.174225213108725e+02,2.063907044548097e-09,8.335308477518588e-06,8.335055229150816e-06,1.902503441744443e-01,2.733268435319535e-06,2.941355965650225e-18,1.802012009794880e-15,1.804953365760529e-15
0.000000000000e+00,6.875000000000e+00,0.000000000000e+00,-3.6665885072530024e-01,1.8226407350734484e+08,3.1611875643284160e+17,9.0000000000001594e+13,3.3261119227995981e+17,-3.3252119227995981e+17,-1.0869201859166716e+11,-2.7754527952345238e+10,1.0770577948070468e+00,1.4737781373529437e-02,7.6059802040168096e+12,9.0375785190356006e-01,-1.7329994290348671e-01,5.9932577384817754e-05,1.8239612358179110e-09,8.9999999998542781e+13,3.1620971140838720e+17,3.643621969945995e+02,1.664118062171925e+02,8.726767585840557e+01,8.163315902378221e-10,9.960816609027182e-06,9.960420596204108e-06,1.298263609923275e-01,2.073361891592812e-06,2.357195610587906e-18,4.667228522217112e-16,4.690800478322991e-16
9.375000000000e+00,6.875000000000e+00,0.000000000000e+00,-3.6665884713567204e-01,1.8016395144308549e+08,3.1611875643081946e+17,9.0000000000001594e+13,3.3261119227995981e+17,-3.3252119227995981e+17,-8.2838386922637073e+11,-2.1152798108858768e+11,1.0770577948070468e+00,1.4737781373529437e-02,7.6059802040168096e+12,9.0375784831393191e-01,-1.7329994649311492e-01,4.5941192202865239e-04,5.4133684433541789e-09,8.9999999998559594e+13,3.1620971140848717e+17,3.643612845849193e+02,1.664118062172242e+02,8.726767711137128e+01,9.847923522104837e-09,4.177651233151367e-05,4.178084861019941e-05,1.582071410701875e+00,8.287796614503497e-06,3.956881943810972e-17,7.272088366078924e-14,7.276045248022735e-14
9.375000000000e+00,8.593750000000e+00,0.000000000000e+00,-3.4947773947501226e-01,2.6915970084012264e+08,1.7343920156399594e+17,9.0000000000003281e+13,1.7907144669215274e+17,-1.7898144669215274e+17,-3.8064585343278571e+11,-5.9979358792232925e+10,1.0841507481368655e+00,7.6448280437106698e-03,6.8623291271420625e+12,8.9012321731818145e-01,-1.9402753081868407e-01,2.5675868781217895e-04,5.9446962607503581e-09,8.9999999997583578e+13,1.7353051493089709e+17,4.240142153911212e+02,1.871466495988219e+02,1.174225219124158e+02,1.154287045321247e-08,2.483810264803069e-05,2.484166945187036e-05,1.064590913723334e+00,8.043220952097497e-06,2.266040207548668e-17,5.429074111013759e-14,5.431340151221309e-14
9.375000000000e+00,1.718750000000e+00,0.000000000000e+00,-3.9375807303420168e-01,9.9813636564505592e+07,8.4281921460330842e+17,9.0000000000000172e+13,9.3351446901720742e+17,-9.3342446901720742e+17,-1.5198420341786882e+12,-6.5011259124332300e+11,1.0633871564314714e+00,2.8408419749104834e-02,9.2741995691456602e+12,9.2402175502467387e-01,-1.3936540140679760e-01,5.5179593638425713e-04,2.1624880640374244e-09,8.9999999999381594e+13,8.4291003574281126e+17,2.757261098969327e+02,1.273002157046196e+02,2.116696405215768e+01,8.075839585300899e-09,1.142268643766611e-04,1.142345606983071e-04,3.093289453359068e+00,1.116657540920427e-05,6.473924937778325e-11,2.352099102602143e-13,6.497445928804346e-11
1.250000000000e+01,3.437500000000e+00,0.000000000000e+00,-3.8844240442622735e-01,1.0645909047453457e+08,6.9422974400342746e+17,9.0000000000000859e+13,7.5942381948994214e+17,-7.5933381948994214e+17,-5.4968960821987119e+12,-2.2008046584723486e+12,1.0662013318917427e+00,2.5594244288833539e-02,8.9032364807157695e+12,9.2011317414683513e-01,-1.4608815774490758e-01,2.2386228558585928e-03,7.9045488214808668e-09,8.9999999999301406e+13,6.9432054295093389e+17,2.918943163522060e+02,1.352433924499700e+02,4.154783789459884e+01,1.830157118820337e-08,1.135547130736455e-04,1.135693932279468e-04,6.265251008748033e+00,1.311431479868891e-05,1.709867193357008e-16,5.245138203954246e-13,5.246848071147603e-13
9.375000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.9552009463810434e-01,9.7699147385393903e+07,8.9888880945633843e+17,9.0000000000000062e+13,1.0000000000000000e+18,-9.9991000000000000e+17,1.9003283168876281e-01,8.3011748239921690e-02,1.0624428182304002e+00,2.9352757950176070e-02,9.4021138772335957e+12,9.2531160752804087e-01,-1.3713121070235934e-01,3.2851325826310784e-17,-4.7704895589362195e-18,8.9999999999406812e+13,8.9897880920147955e+17,2.705336602961307e+02,1.246699586545402e+02,1.025176205907011e+01,6.936458783537445e-09,1.105066288947225e-04,1.105135653535060e-04,2.729657192548047e+00,1.069752551912707e-05,1.082335821324539e-10,2.299369978572562e-13,1.084635191303112e-10
1.250000000000e+01,5.156250000000e+00,0.000000000000e+00,-3.7947599973923340e-01,1.3128628147345619e+08,5.0124655389987770e+17,9.0000000000000828e+13,5.3838070049497280e+17,-5.3829070049497280e+17,-3.5756000278734863e+12,-1.2264502603203784e+12,1.0708194407245228e+00,2.0976135456053410e-02,8.3263583597559922e+12,9.1345582387623125e-01,-1.5736361684829159e-01,1.6705297139384422e-03,8.5046258826152648e-09,8.9999999999058078e+13,5.0133739660000237e+17,3.207098838905379e+02,1.484838354359145e+02,6.337035876805261e+01,1.992739523089183e-08,8.279187543977963e-05,8.280446936958918e-05,5.003830998332176e+00,1.192573673205333e-05,1.110167511840939e-16,4.488711487693717e-13,4.489821655205557e-13
1.250000000000e+01,1.718750000000e+00,0.000000000000e+00,-3.9375806923213907e-01,9.4144856453660831e+07,8.4281924466971162e+17,9.0000000000001953e+13,9.3351446901720742e+17,-9.3342446901720742e+17,-6.8688485636238584e+12,-2.9381508419017212e+12,1.0633871564314714e+00,2.8408419749104883e-02,9.2741995691456777e+12,9.2402175122261121e-01,-1.3936540520886020e-01,2.5672278625715247e-03,7.2017715810665907e-09,8.9999999999418516e+13,8.4291003280635149e+17,2.757244754862915e+02,1.273006129844492e+02,2.072810280994688e+01,1.911505168445242e-08,1.604721158284781e-04,1.604901449069462e-04,7.830707315193535e+00,1.560914622202484e-05,5.394310745734449e-11,6.891370142372766e-13,5.463224447158175e-11
1.562500000000e+01,3.437500000000e+00,0.000000000000e+00,-3.8844239984550144e-01,9.8018044186119333e+07,6.9422975103694733e+17,9.0000001108557297e+13,7.5942381948994214e+17,-7.5933381948883366e+17,-1.1992288944966910e+13,-4.8013797906333516e+12,1.0662013318917227e+00,2.5594244288853384e-02,8.9032364807183320e+12,9.2011316956609934e-01,-1.4608816232562361e-01,5.0861109072787127e-03,1.2836259755724102e-08,9.0000001107913297e+13,6.9432054234485453e+17,2.918875893200160e+02,1.352433925311668e+02,4.153874654726362e+01,3.553003406935872e-08,1.202470636653749e-04,1.202756845147281e-04,1.391933959940897e+01,1.366915972167808e-05,1.815053910840290e-16,2.266438332746335e-12,2.266619838137419e-12
1.562500000000e+01,5.156250000000e+00,0.000000000000e+00,-3.7947599561563577e-01,1.2403279370106651e+08,5.0124656146996845e+17,9.0000000126242812e+13,5.3838070049497280e+17,-5.3829070049484659e+17,-7.5538386499458047e+12,-2.5910078105715366e+12,1.0708194407245197e+00,2.0976135456056529e-02,8.3263583597563613e+12,9.1345581975263213e-01,-1.5736362097188766e-01,3.6295738266978721e-03,1.3150703735394578e-08,9.0000000125352141e+13,5.0133739607714042e+17,3.207034373194437e+02,1.484838355316624e+02,6.334734748449669e+01,4.020220575993955e-08,9.241530532097718e-05,9.244124417680423e-05,1.128565497968911e+01,1.321171027911626e-05,1.341646120463137e-16,2.091214842556713e-12,2.091349007168760e-12
1.250000000000e+01,6.875000000000e+00,0.000000000000e+00,-3.6665884354454609e-01,1.7704039376934338e+08,3.1611875642791846e+17,9.0000000000001609e+13,3.3261119227995981e+17,-3.3252119227995981e+17,-1.8987973661388662e+12,-4.8485827436022162e+11,1.0770577948070468e+00,1.4737781373529437e-02,7.6059802040168096e+12,9.0375784472280596e-01,-1.7329995008424087e-01,1.0622619049543835e-03,9.0041773204559096e-09,8.9999999998584609e+13,3.1620971140863066e+17,3.643593471415106e+02,1.664118062173256e+02,8.726767659603898e+01,2.255496142612630e-08,5.553268383308753e-05,5.554348842319573e-05,3.689126095501964e+00,1.126536364774266e-05,6.974730532303623e-17,3.641376841374632e-13,3.642074314427862e-13
1.250000000000e+01,8.593750000000e+00,0.000000000000e+00,-3.4947773599965903e-01,2.6675551978745019e+08,1.7343920156172266e+17,9.0000000000003281e+13,1.7907144669215274e+17,-1.7898144669215274e+17,-8.3540084395977075e+11,-1.3163628738047597e+11,1.0841507481368655e+00,7.6448280437106698e-03,6.8623291271420625e+12,8.9012321384282822e-01,-1.9402753429403730e-01,5.6603144932394181e-04,9.4195971309183734e-09,8.9999999997605188e+13,1.7353051493096755e+17,4.240127254452811e+02,1.871466495990210e+02,1.174225220603254e+02,2.559268210724271e-08,3.324508073029452e-05,3.325421196787444e-05,2.380231833448716e+00,1.089127204897467e-05,4.021671935448751e-17,2.592438715011582e-13,2.592840882205127e-13
1.562500000000e+01,6.875000000000e+00,0.000000000000e+00,-3.6665884004902188e-01,1.7111540303094524e+08,3.1611876540311898e+17,9.0000000006030359e+13,3.3261119227995981e+17,-3.3252119227995379e+17,-3.9292335395363936e+12,-1.0033305928014902e+12,1.0770577948070466e+00,1.4737781373529662e-02,7.6059802040168369e+12,9.0375784122728164e-01,-1.7329995357976496e-01,2.2355916242814714e-03,1.3480611941386520e-08,9.0000000004660781e+13,3.1620971096490150e+17,3.643537627450813e+02,1.664118063400729e+02,8.719040800125491e+01,4.582105619539371e-08,6.422309892569740e-05,6.424592385735782e-05,8.174764286720846e+00,1.295328651175972e-05,9.109190857157261e-17,1.704608181551630e-12,1.704699273460201e-12
1.562500000000e+01,8.593750000000e+00,0.000000000000e+00,-3.4947773235582136e-01,2.6214027318168637e+08,1.7343920533001565e+17,9.0000000000124016e+13,1.7907144669215274e+17,-1.7898144669215261e+17,-1.7083815782457000e+12,-2.6919414678021109e+11,1.0841507481368655e+00,7.6448280437106299e-03,6.8623291271420508e+12,8.9012321019899066e-01,-1.9402753793787508e-01,1.1676223424664275e-03,1.3813295747345882e-08,8.9999999997767406e+13,1.7353051481415750e+17,4.240083199656873e+02,1.871466496519496e+02,1.179510606176642e+02,5.406061293546837e-08,3.964620229617727e-05,3.966948736383433e-05,5.266272897321704e+00,1.287157561146964e-05,5.463777079363100e-17,1.269475230609289e-12,1.269529868380083e-12
6.250000000000e+00,1.031250000000e+01,0.000000000000e+00,-3.2629485746359643e-01,4.9417315889472884e+08,8.2519569398555216e+16,9.0000000000006688e+13,8.4015213006644048e+16,-8.3925213006644048e+16,-7.1773002573675186e+10,-5.5745377893150883e+09,1.0890378724950807e+00,2.7577036854956488e-03,6.3926953735797021e+12,8.6938389748587319e-01,-2.1965397500920747e-01,5.3167133586113269e-05,4.0881110544992204e-09,8.9999999995032828e+13,8.2611020964902320e+16,4.968869180809500e+02,2.074490493049608e+02,1.541817678501337e+02,5.953151124001001e-09,8.195618824134846e-06,8.196512719045716e-06,2.607854699338860e-01,5.040977967196861e-06,4.839412968532399e-18,6.603054467639847e-15,6.607893880608380e-15
3.125000000000e+00,1.031250000000e+01,0.000000000000e+00,-3.2629485870270492e-01,4.9456391981168664e+08,8.2519569398946768e+16,9.0000000000006688e+13,8.4015213006644048e+16,-8.3925213006644048e+16,-3.5004064957187897e+10,-2.7187309418552084e+09,1.0890378724950807e+00,2.7577036854956488e-03,6.3926953735797021e+12,8.6938389872498167e-01,-2.1965397377009899e-01,2.5920498658155210e-05,2.8491662155656974e-09,8.9999999995028906e+13,8.2611020964895760e+16,4.968870289951913e+02,2.074490493049120e+02,1.541817676094074e+02,2.669431874903930e-09,4.309137087598695e-06,4.308677961151604e-06,1.183401662389923e-01,2.657674289417767e-06,1.496786704142949e-18,1.330382323586069e-15,1.331879110290212e-15
0.000000000000e+00,8.593750000000e+00,0.000000000000e+00,-3.4947774325415693e-01,2.7088035317421645e+08,1.7343920156568234e+17,9.0000000000003281e+13,1.7907144669215274e+17,-1.7898144669215274e+17,-5.5181498300991486e+10,-8.6950924476424160e+09,1.0841507481368655e+00,7.6448280437106698e-03,6.8623291271420625e+12,8.9012322109732611e-01,-1.9402752703953940e-01,3.7104798452091705e-05,2.1658871940274894e-09,8.9999999997568109e+13,1.7353051493084480e+17,4.240149501879621e+02,1.871466495987240e+02,1.174225211541837e+02,1.271324589093569e-09,5.703276905996675e-06,5.702522166840924e-06,1.189563857420508e-01,1.895057639334041e-06,1.223637035284263e-18,6.157180255159434e-16,6.169416625512277e-16
6.250000000000e+00,1.203125000000e+01,0.000000000000e+00,-2.9647775900131651e-01,1.1490688636220131e+09,3.3995092021918644e+16,9.0000000000013531e+13,3.4350386721032640e+16,-3.4260386721032628e+16,-3.1279854800308052e+10,-9.1159752570045400e+08,1.0905642695994513e+00,1.2313065811249660e-03,6.2527077392631914e+12,8.4032999757577864e-01,-2.5023427202367271e-01,2.1117127770861567e-05,4.3946485217972574e-09,8.9999999987213531e+13,3.4086313748118172e+16,5.735255650880626e+02,2.239803242674470e+02,1.816080001904944e+02,6.805211156344892e-09,3.715074114568898e-06,3.715614353857471e-06,1.381830127121944e-01,5.040975680448891e-06,2.636689704724649e-18,3.735454314425364e-15,3.738091004130089e-15
3.125000000000e+00,1.203125000000e+01,0.000000000000e+00,-2.9647776027824191e-01,1.1494160908709822e+09,3.3995092022270100e+16,9.0000000000013531e+13,3.4350386721032640e+16,-3.4260386721032628e+16,-1.5852629528092697e+10,-4.6199760025932109e+08,1.0905642695994513e+00,1.2313065811249660e-03,6.2527077392631914e+12,8.4032999885270399e-01,-2.5023427074674731e-01,1.0701434459147157e-05,3.1180795692409323e-09,8.9999999987209656e+13,3.4086313748115460e+16,5.735256282579873e+02,2.239803242673490e+02,1.816080000132376e+02,3.160713842710110e-09,2.005428538685625e-06,2.004652415148773e-06,6.646381343132217e-02,2.623531530916911e-06,8.020765617014842e-19,8.311692968144778e-16,8.319713733761793e-16
0.000000000000e+00,1.031250000000e+01,0.000000000000e+00,-3.2629485909096811e-01,4.9467022839221668e+08,8.2519569399054480e+16,9.0000000000006688e+13,8.4015213006644048e+16,-8.3925213006644048e+16,-2.5000880410895775e+10,-1.9417935382699180e+09,1.0890378724950807e+00,2.7577036854956488e-03,6.3926953735797021e+12,8.6938389911324487e-01,-2.1965397338183579e-01,1.8511580779845304e-05,2.4609480472464204e-09,8.9999999995027828e+13,8.2611020964893952e+16,4.968870537408000e+02,2.074490493049025e+02,1.541817675029350e+02,1.758511904054482e-09,2.810769285515338e-06,2.809704050617641e-06,7.987366275048560e-02,1.740098672320888e-06,5.477708422605547e-19,5.449770148243276e-16,5.455247856665880e-16
9.375000000000e+00,1.031250000000e+01,0.000000000000e+00,-3.2629485519537854e-01,4.9325945474957395e+08,8.2519569397652592e+16,9.0000000000006688e+13,8.4015213006644048e+16,-8.3925213006644048e+16,-1.5774867018109180e+11,-1.2252182458162981e+10,1.0890378724950807e+00,2.7577036854956488e-03,6.3926953735797021e+12,8.6938389521765536e-01,-2.1965397727742536e-01,1.1696064291693756e-04,6.3559516955949327e-09,8.9999999995042031e+13,8.2611020964917424e+16,4.968865811247869e+02,2.074490493051053e+02,1.541817679761793e+02,1.344487225586129e-08,1.281890992476082e-05,1.282206061853383e-05,5.895722075655782e-01,7.896215557259827e-06,1.143942799467435e-17,3.307777015729289e-14,3.308920958528757e-14
9.375000000000e+00,1.203125000000e+01,0.000000000000e+00,-2.9647775671469367e-01,1.1482754405163155e+09,3.3995092021127956e+16,9.0000000000013531e+13,3.4350386721032640e+16,-3.4260386721032628e+16,-6.6531457368130775e+10,-1.9389448032934239e+09,1.0905642695994513e+00,1.2313065811249660e-03,6.2527077392631914e+12,8.4032999528915575e-01,-2.5023427431029555e-01,4.4928437303666925e-05,6.6804694453034960e-09,8.9999999987222359e+13,3.4086313748124268e+16,5.735253753118096e+02,2.239803242677075e+02,1.816080002862061e+02,1.499431272683971e-08,5.686229105755082e-06,5.688826124222626e-06,3.040839571146281e-01,7.825177050528568e-06,6.119039604799335e-18,1.794069586610840e-14,1.794681490571320e-14
6.250000000000e+00,1.289062500000e+01,0.000000000000e+00,-2.7947404490675887e-01,1.8738446906448445e+09,2.0666386759854356e+16,9.0000000000019219e+13,2.0859758204904400e+16,-2.0769758204904380e+16,-2.1265514558157902e+10,-3.3284773618649495e+08,1.0908748542667694e+00,9.2072191380668114e-04,6.2246011976991689e+12,8.2348157581488013e-01,-2.6739327845188954e-01,1.2646312592961661e-05,4.5328363558027728e-09,8.9999999978191797e+13,2.0757539447352488e+16,6.088755841050599e+02,2.302311367180808e+02,2.055341156792340e+02,7.659450070686968e-09,2.266390196200457e-06,2.267320367303319e-06,7.491812661993130e-02,5.042747543964052e-06,1.362985989724190e-18,2.494754840650367e-15,2.496117826640091e-15
3.125000000000e+00,1.289062500000e+01,0.000000000000e+00,-2.7947404619881605e-01,1.8741746941191182e+09,2.0666386760188724e+16,9.0000000000019219e+13,2.0859758204904400e+16,-2.0769758204904380e+16,-1.1055983429811050e+10,-1.7304820187072045e+08,1.0908748542667694e+00,9.2072191380668114e-04,6.2246011976991689e+12,8.2348157710693737e-01,-2.6739327715983235e-01,6.5751492065222296e-06,3.2413369378944332e-09,8.9999999978187953e+13,2.0757539447350840e+16,6.088756156773609e+02,2.302311367179491e+02,2.055341155388286e+02,3.661205061123013e-09,1.169582248700630e-06,1.168997521073680e-06,3.652692778232444e-02,2.604598028393399e-06,4.109672519336530e-19,5.733863036650641e-16,5.737972709169977e-16
0.000000000000e+00,1.203125000000e+01,0.000000000000e+00,-2.9647776068354098e-01,1.1495120061019156e+09,3.3995092022368404e+16,9.0000000000013531e+13,3.4350386721032640e+16,-3.4260386721032628e+16,-1.1591138301021149e+10,-3.3780377381001741e+08,1.0905642695994513e+00,1.2313065811249660e-03,6.2527077392631914e+12,8.4032999925800311e-01,-2.5023427034144824e-01,7.8247900399595308e-06,2.7128802040910210e-09,8.9999999987208594e+13,3.4086313748114704e+16,5.735256421726890e+02,2.239803242673267e+02,1.816079999354709e+02,2.141533742699064e-09,1.339539197657319e-06,1.338143950393737e-06,4.745521701217131e-02,1.650828622982193e-06,2.642662151357917e-19,3.927110137861894e-16,3.929752800013252e-16
9.375000000000e+00,1.289062500000e+01,0.000000000000e+00,-2.7947404261322212e-01,1.8730981016754293e+09,2.0666386759108644e+16,9.0000000000019219e+13,2.0859758204904400e+16,-2.0769758204904380e+16,-4.4363220818303612e+10,-6.9437292838451397e+08,1.0908748542667694e+00,9.2072191380668114e-04,6.2246011976991689e+12,8.2348157352134344e-01,-2.6739328074542629e-01,2.6384828487555371e-05,6.8251291251953620e-09,8.9999999978200500e+13,2.0757539447356156e+16,6.088754933441115e+02,2.302311367184181e+02,2.055341157398549e+02,1.654467639499642e-08,3.497286120728086e-06,3.500520074768128e-06,1.607327186487086e-01,7.785790108869153e-06,3.131647156622101e-18,1.136907671478930e-14,1.137220836194593e-14
6.250000000000e+00,1.375000000000e+01,0.000000000000e+00,-2.6115158286660861e-01,3.1798168171220088e+09,1.2111224709038204e+16,9.0000000000027266e+13,1.2239042309208992e+16,-1.2149042309208964e+16,-1.5180780235195770e+10,-1.1400542451110230e+08,1.0910733967740660e+00,7.2217940651022412e-04,6.2067002096494609e+12,8.0525838502837810e-01,-2.8581501174568796e-01,7.3785645977916922e-06,4.6601721579158251e-09,8.9999999961469422e+13,1.2202386940560742e+16,6.400579462810654e+02,2.351163342221396e+02,2.209516508226957e+02,8.223909230857795e-09,1.355703736867721e-06,1.356635807426086e-06,4.524182938462546e-02,5.040915653389267e-06,8.141330137722723e-19,1.599091335839499e-15,1.599905468853271e-15
3.125000000000e+00,1.375000000000e+01,0.000000000000e+00,-2.6115158417145956e-01,3.1801309963594661e+09,1.2111224709357020e+16,9.0000000000027266e+13,1.2239042309208992e+16,-1.2149042309208964e+16,-8.1701278443172483e+09,-6.1356457234743886e+07,1.0910733967740660e+00,7.2217940651022412e-04,6.2067002096494609e+12,8.0525838633322899e-01,-2.8581501044083701e-01,3.9717139134571797e-06,3.3562286535560905e-09,8.9999999961465609e+13,1.2202386940559780e+16,6.400579640480074e+02,2.351163342219677e+02,2.209516507023833e+02,3.998334931875318e-09,6.967028517164585e-07,6.960858632316721e-07,2.245353012408336e-02,2.590311264783628e-06,2.443161398645692e-19,3.799130808650985e-16,3.801573970049631e-16
0.000000000000e+00,1.289062500000e+01,0.000000000000e+00,-2.7947404661109376e-01,1.8742664597196982e+09,2.0666386760282812e+16,9.0000000000019219e+13,2.0859758204904400e+16,-2.0769758204904380e+16,-8.2169716323557396e+09,-1.2861200225672276e+08,1.0908748542667694e+00,9.2072191380668114e-04,6.2246011976991689e+12,8.2348157751921502e-01,-2.6739327674755464e-01,4.8870495053236372e-06,2.8292161816719386e-09,8.9999999978186891e+13,2.0757539447350376e+16,6.088756230245056e+02,2.302311367179178e+02,2.055341154723653e+02,2.537222269385171e-09,7.145808475653959e-07,7.131625183156421e-07,2.591817297980637e-02,1.594238447512365e-06,1.273955514612349e-19,2.644092008523028e-16,2.645365964037640e-16
6.250000000000e+00,1.460937500000e+01,0.000000000000e+00,-2.4149797991972644e-01,5.6132178792740126e+09,6.8347996284969880e+15,9.0000000000038594e+13,6.9381890472049260e+15,-6.8481890472048870e+15,-1.1685985062499088e+10,-3.6841581664029486e+07,1.0912090365611002e+00,5.8653961947602534e-04,6.1945002641188271e+12,7.8567260197501299e-01,-3.0553643458608726e-01,4.2237108355474098e-06,4.7773915365150951e-09,8.9999999929514484e+13,6.9260240252646890e+15,6.660738098923410e+02,2.387707588203937e+02,2.368705853619721e+02,8.771349815298453e-09,7.764115356614422e-07,7.773407512761232e-07,2.635312064713967e-02,5.037872182150210e-06,4.654306711500724e-19,9.821708918928646e-16,9.826363225640147e-16
